timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2025-12-15T12:15:00Z,106.6,0.0,Fitbit App
2025-12-15T12:20:00Z,97.2,0.0,Fitbit App
2025-12-15T12:25:00Z,92.3,0.0,Fitbit App
2025-12-15T12:30:00Z,94.9,0.0,Fitbit App
2025-12-15T12:35:00Z,90.3,0.0,Fitbit App
2025-12-15T12:40:00Z,85.2,0.0,Fitbit App
2025-12-15T12:45:00Z,103.1,0.0,Fitbit App
2025-12-15T12:50:00Z,55.3,0.0,Fitbit App
2025-12-15T13:00:00Z,112.1,0.0,Fitbit App
2025-12-15T13:05:00Z,112.9,0.0,Fitbit App
2025-12-15T13:10:00Z,87.1,0.0,Fitbit App
2025-12-15T13:15:00Z,80.1,0.0,Fitbit App
2025-12-15T13:20:00Z,119.8,0.0,Fitbit App
2025-12-15T13:25:00Z,115.2,0.0,Fitbit App
2025-12-15T13:30:00Z,106.7,0.0,Fitbit App
2025-12-15T13:35:00Z,105.1,0.0,Fitbit App
2025-12-15T13:40:00Z,106.6,0.0,Fitbit App
2025-12-15T13:45:00Z,97.9,0.0,Fitbit App
2025-12-15T13:50:00Z,100.4,0.0,Fitbit App
2025-12-15T13:55:00Z,94.2,0.0,Fitbit App
2025-12-15T14:00:00Z,76.7,0.0,Fitbit App
2025-12-15T14:05:00Z,92.8,0.0,Fitbit App
2025-12-15T14:10:00Z,107.7,0.0,Fitbit App
2025-12-15T14:15:00Z,110.7,0.0,Fitbit App
2025-12-15T14:20:00Z,83.1,0.0,Fitbit App
2025-12-15T14:30:00Z,104.0,0.0,Fitbit App
2025-12-15T14:45:00Z,118.8,0.0,Fitbit App
2025-12-15T14:50:00Z,147.6,0.0,Fitbit App
2025-12-15T14:55:00Z,164.0,0.0,Fitbit App
2025-12-15T15:00:00Z,118.2,0.0,Fitbit App
2025-12-15T15:05:00Z,121.8,0.0,Fitbit App
2025-12-15T15:10:00Z,115.7,0.0,Fitbit App
2025-12-15T15:15:00Z,77.0,0.0,Fitbit App
2025-12-15T15:20:00Z,126.7,0.0,Fitbit App
2025-12-15T15:25:00Z,107.0,0.0,Fitbit App
2025-12-15T15:30:00Z,109.5,0.0,Fitbit App
2025-12-15T15:40:00Z,93.4,0.0,Fitbit App
2025-12-15T15:45:00Z,86.7,0.0,Fitbit App
2025-12-15T15:50:00Z,51.5,0.0,Fitbit App
2025-12-15T15:55:00Z,62.0,0.0,Fitbit App
2025-12-15T16:00:00Z,80.7,0.0,Fitbit App
2025-12-16T08:35:00Z,70.4,0.0,Fitbit App
2025-12-16T08:40:00Z,72.4,0.0,Fitbit App
2025-12-16T08:45:00Z,98.8,0.0,Fitbit App
2025-12-16T08:50:00Z,87.3,0.0,Fitbit App
2025-12-16T08:55:00Z,74.9,0.0,Fitbit App
2025-12-16T09:00:00Z,90.1,0.0,Fitbit App
2025-12-16T09:05:00Z,85.4,0.0,Fitbit App
2025-12-16T09:10:00Z,78.1,0.0,Fitbit App
2025-12-16T09:15:00Z,86.3,0.0,Fitbit App
2025-12-16T09:20:00Z,78.6,0.0,Fitbit App
2025-12-16T09:25:00Z,91.8,0.0,Fitbit App
2025-12-16T09:30:00Z,89.4,0.0,Fitbit App
2025-12-16T09:35:00Z,91.0,0.0,Fitbit App
2025-12-16T09:40:00Z,104.4,0.0,Fitbit App
2025-12-16T09:45:00Z,100.3,0.0,Fitbit App
2025-12-16T09:50:00Z,66.3,0.0,Fitbit App
2025-12-16T09:55:00Z,39.3,0.0,Fitbit App
2025-12-16T10:00:00Z,56.8,0.0,Fitbit App
2025-12-16T10:05:00Z,82.7,0.0,Fitbit App
2025-12-16T10:10:00Z,92.8,0.0,Fitbit App
2025-12-16T10:15:00Z,85.3,0.0,Fitbit App
2025-12-16T10:20:00Z,99.8,0.0,Fitbit App
2025-12-16T10:25:00Z,97.8,0.0,Fitbit App
2025-12-16T10:30:00Z,95.1,0.0,Fitbit App
2025-12-16T10:35:00Z,87.4,0.0,Fitbit App
2025-12-16T10:40:00Z,61.9,0.0,Fitbit App
2025-12-16T10:45:00Z,65.6,0.0,Fitbit App
2025-12-16T10:50:00Z,84.2,0.0,Fitbit App
2025-12-16T10:55:00Z,83.4,0.0,Fitbit App
2025-12-16T11:00:00Z,38.4,0.0,Fitbit App
2025-12-16T11:05:00Z,34.5,0.0,Fitbit App
2025-12-16T11:10:00Z,51.0,0.0,Fitbit App
2025-12-16T11:15:00Z,83.1,0.0,Fitbit App
2025-12-16T11:20:00Z,93.8,0.0,Fitbit App
2025-12-16T11:25:00Z,87.8,0.0,Fitbit App
2025-12-16T11:40:00Z,91.2,0.0,Fitbit App
2025-12-16T11:45:00Z,88.3,0.0,Fitbit App
2025-12-16T11:50:00Z,113.3,0.0,Fitbit App
2025-12-16T11:55:00Z,114.0,0.0,Fitbit App
2025-12-16T12:00:00Z,131.6,0.0,Fitbit App
2025-12-16T12:10:00Z,98.9,0.0,Fitbit App
2025-12-16T12:15:00Z,104.7,0.0,Fitbit App
2025-12-16T12:20:00Z,87.3,0.0,Fitbit App
2025-12-16T12:25:00Z,83.1,0.0,Fitbit App
2025-12-16T12:30:00Z,89.2,0.0,Fitbit App
2025-12-16T12:35:00Z,70.2,0.0,Fitbit App
2025-12-16T12:40:00Z,68.4,0.0,Fitbit App
2025-12-16T12:45:00Z,38.2,0.0,Fitbit App
2025-12-16T12:50:00Z,73.4,0.0,Fitbit App
2025-12-16T12:55:00Z,65.0,0.0,Fitbit App
2025-12-16T13:00:00Z,118.0,0.0,Fitbit App
2025-12-16T13:05:00Z,103.0,0.0,Fitbit App
2025-12-16T13:10:00Z,67.2,0.0,Fitbit App
2025-12-16T13:15:00Z,71.8,0.0,Fitbit App
2025-12-16T13:20:00Z,54.9,0.0,Fitbit App
2025-12-16T13:25:00Z,64.4,0.0,Fitbit App
2025-12-16T13:30:00Z,51.4,0.0,Fitbit App
2025-12-16T13:35:00Z,65.6,0.0,Fitbit App
2025-12-16T13:40:00Z,55.8,0.0,Fitbit App
2025-12-16T13:45:00Z,64.2,0.0,Fitbit App
2025-12-16T13:50:00Z,79.9,0.0,Fitbit App
2025-12-16T13:55:00Z,71.2,0.0,Fitbit App
2025-12-16T14:00:00Z,112.0,0.0,Fitbit App
2025-12-16T14:05:00Z,117.8,0.0,Fitbit App
2025-12-16T14:10:00Z,73.6,0.0,Fitbit App
2025-12-16T14:15:00Z,81.8,0.0,Fitbit App
2025-12-16T14:20:00Z,52.8,0.0,Fitbit App
2025-12-16T14:25:00Z,60.6,0.0,Fitbit App
2025-12-16T14:30:00Z,69.1,0.0,Fitbit App
2025-12-16T14:35:00Z,81.4,0.0,Fitbit App
2025-12-16T14:40:00Z,120.9,0.0,Fitbit App
2025-12-16T14:45:00Z,127.2,0.0,Fitbit App
2025-12-16T14:50:00Z,106.1,0.0,Fitbit App
2025-12-16T14:55:00Z,95.1,0.0,Fitbit App
2025-12-16T15:00:00Z,85.5,0.0,Fitbit App
2025-12-16T15:05:00Z,70.8,0.0,Fitbit App
2025-12-16T15:10:00Z,82.7,0.0,Fitbit App
2025-12-16T15:15:00Z,78.8,0.0,Fitbit App
2025-12-16T15:20:00Z,77.7,0.0,Fitbit App
2025-12-16T15:25:00Z,99.7,0.0,Fitbit App
2025-12-16T15:30:00Z,49.5,0.0,Fitbit App
2025-12-16T15:35:00Z,59.5,0.0,Fitbit App
2025-12-16T15:40:00Z,36.3,0.0,Fitbit App
2025-12-16T15:45:00Z,89.8,0.0,Fitbit App
2025-12-16T15:50:00Z,103.4,0.0,Fitbit App
2025-12-17T10:20:00Z,75.1,0.0,Fitbit App
2025-12-17T10:25:00Z,69.8,0.0,Fitbit App
2025-12-17T10:30:00Z,66.0,0.0,Fitbit App
2025-12-17T10:35:00Z,61.7,0.0,Fitbit App
2025-12-17T10:40:00Z,64.6,0.0,Fitbit App
2025-12-17T10:45:00Z,96.8,0.0,Fitbit App
2025-12-17T10:50:00Z,71.1,0.0,Fitbit App
2025-12-17T10:55:00Z,64.5,0.0,Fitbit App
2025-12-17T11:00:00Z,68.7,0.0,Fitbit App
2025-12-17T11:05:00Z,83.1,0.0,Fitbit App
2025-12-17T11:10:00Z,65.3,0.0,Fitbit App
2025-12-17T11:15:00Z,56.4,0.0,Fitbit App
2025-12-17T11:20:00Z,56.0,0.0,Fitbit App
2025-12-17T11:25:00Z,52.2,0.0,Fitbit App
2025-12-17T11:30:00Z,56.5,0.0,Fitbit App
2025-12-17T11:35:00Z,55.7,0.0,Fitbit App
2025-12-17T11:40:00Z,63.5,0.0,Fitbit App
2025-12-17T11:45:00Z,58.7,0.0,Fitbit App
2025-12-17T11:50:00Z,54.4,0.0,Fitbit App
2025-12-17T11:55:00Z,65.4,0.0,Fitbit App
2025-12-17T12:00:00Z,67.9,0.0,Fitbit App
2025-12-17T12:05:00Z,60.2,0.0,Fitbit App
2025-12-17T12:10:00Z,81.5,0.0,Fitbit App
2025-12-17T12:15:00Z,69.4,0.0,Fitbit App
2025-12-17T12:20:00Z,68.4,0.0,Fitbit App
2025-12-17T12:25:00Z,55.9,0.0,Fitbit App
2025-12-17T12:30:00Z,37.4,0.0,Fitbit App
2025-12-17T12:35:00Z,32.9,0.0,Fitbit App
2025-12-17T12:50:00Z,80.7,0.0,Fitbit App
2025-12-17T12:55:00Z,102.9,0.0,Fitbit App
2025-12-17T13:00:00Z,107.3,0.0,Fitbit App
2025-12-17T13:05:00Z,87.1,0.0,Fitbit App
2025-12-17T13:10:00Z,101.1,0.0,Fitbit App
2025-12-17T13:15:00Z,100.2,0.0,Fitbit App
2025-12-17T13:20:00Z,83.7,0.0,Fitbit App
2025-12-17T13:25:00Z,70.8,0.0,Fitbit App
2025-12-17T13:30:00Z,72.6,0.0,Fitbit App
2025-12-17T13:35:00Z,63.1,0.0,Fitbit App
2025-12-17T13:40:00Z,85.8,0.0,Fitbit App
2025-12-17T13:45:00Z,52.4,0.0,Fitbit App
2025-12-17T13:50:00Z,63.7,0.0,Fitbit App
2025-12-17T13:55:00Z,66.5,0.0,Fitbit App
2025-12-17T14:00:00Z,84.1,0.0,Fitbit App
2025-12-17T14:05:00Z,93.8,0.0,Fitbit App
2025-12-17T14:10:00Z,71.5,0.0,Fitbit App
2025-12-17T14:15:00Z,55.0,0.0,Fitbit App
2025-12-17T14:20:00Z,57.2,0.0,Fitbit App
2025-12-17T14:25:00Z,59.3,0.0,Fitbit App
2025-12-17T14:30:00Z,64.8,0.0,Fitbit App
2025-12-17T14:35:00Z,87.7,0.0,Fitbit App
2025-12-17T14:40:00Z,95.4,0.0,Fitbit App
2025-12-17T14:45:00Z,97.8,0.0,Fitbit App
2025-12-17T14:50:00Z,83.4,0.0,Fitbit App
2025-12-17T14:55:00Z,104.9,0.0,Fitbit App
2025-12-17T15:00:00Z,94.1,0.0,Fitbit App
2025-12-17T15:10:00Z,69.2,0.0,Fitbit App
2025-12-17T15:15:00Z,81.5,0.0,Fitbit App
2025-12-17T15:20:00Z,71.2,0.0,Fitbit App
2025-12-17T15:25:00Z,97.2,0.0,Fitbit App
2025-12-17T15:50:00Z,106.3,0.0,Fitbit App
2025-12-17T15:55:00Z,96.6,0.0,Fitbit App
2025-12-17T16:30:00Z,91.6,0.0,Fitbit App
2025-12-17T16:45:00Z,91.0,0.0,Fitbit App
2025-12-17T16:50:00Z,74.5,0.0,Fitbit App
2025-12-17T16:55:00Z,138.8,0.0,Fitbit App
2025-12-17T17:00:00Z,95.4,0.0,Fitbit App
2025-12-17T17:05:00Z,93.8,0.0,Fitbit App
2025-12-17T17:10:00Z,73.6,0.0,Fitbit App
2025-12-17T17:15:00Z,95.2,0.0,Fitbit App
2025-12-17T17:20:00Z,82.1,0.0,Fitbit App
2025-12-17T17:25:00Z,73.0,0.0,Fitbit App
2025-12-17T17:30:00Z,69.6,0.0,Fitbit App
2025-12-17T17:35:00Z,37.3,0.0,Fitbit App
2025-12-17T17:40:00Z,43.1,0.0,Fitbit App
2025-12-17T17:45:00Z,64.8,0.0,Fitbit App
2025-12-17T17:50:00Z,89.4,0.0,Fitbit App
2025-12-17T17:55:00Z,99.2,0.0,Fitbit App
2025-12-17T18:00:00Z,117.5,0.0,Fitbit App
2025-12-17T18:05:00Z,93.1,0.0,Fitbit App
2025-12-17T18:10:00Z,93.4,0.0,Fitbit App
2025-12-17T18:15:00Z,90.7,0.0,Fitbit App
2025-12-17T18:20:00Z,63.8,0.0,Fitbit App
2025-12-17T18:25:00Z,91.1,0.0,Fitbit App
2025-12-18T11:10:00Z,25.6,0.0,Fitbit App
2025-12-18T11:15:00Z,23.2,0.0,Fitbit App
2025-12-18T11:20:00Z,24.2,0.0,Fitbit App
2025-12-18T11:25:00Z,20.5,0.0,Fitbit App
2025-12-18T11:30:00Z,21.7,0.0,Fitbit App
2025-12-18T11:35:00Z,23.7,0.0,Fitbit App
2025-12-18T11:40:00Z,18.1,0.0,Fitbit App
2025-12-18T11:45:00Z,19.0,0.0,Fitbit App
2025-12-18T11:50:00Z,20.2,0.0,Fitbit App
2025-12-18T11:55:00Z,20.5,0.0,Fitbit App
2025-12-18T12:00:00Z,18.6,0.0,Fitbit App
2025-12-18T12:05:00Z,15.8,0.0,Fitbit App
2025-12-18T12:10:00Z,17.3,0.0,Fitbit App
2025-12-18T12:15:00Z,19.5,0.0,Fitbit App
2025-12-18T12:20:00Z,24.7,0.0,Fitbit App
2025-12-18T12:25:00Z,19.2,0.0,Fitbit App
2025-12-18T12:30:00Z,19.8,0.0,Fitbit App
2025-12-18T12:35:00Z,21.2,0.0,Fitbit App
2025-12-18T12:40:00Z,21.7,0.0,Fitbit App
2025-12-18T12:45:00Z,41.3,0.0,Fitbit App
2025-12-18T12:50:00Z,29.7,0.0,Fitbit App
2025-12-18T12:55:00Z,16.4,0.0,Fitbit App
2025-12-18T13:00:00Z,21.6,0.0,Fitbit App
2025-12-18T13:05:00Z,27.3,0.0,Fitbit App
2025-12-18T13:10:00Z,27.7,0.0,Fitbit App
2025-12-18T13:15:00Z,25.4,0.0,Fitbit App
2025-12-18T13:20:00Z,30.0,0.0,Fitbit App
2025-12-18T13:25:00Z,38.4,0.0,Fitbit App
2025-12-18T13:30:00Z,37.5,0.0,Fitbit App
2025-12-18T13:35:00Z,31.8,0.0,Fitbit App
2025-12-18T13:40:00Z,33.1,0.0,Fitbit App
2025-12-18T13:45:00Z,47.9,0.0,Fitbit App
2025-12-18T13:50:00Z,60.4,0.0,Fitbit App
2025-12-18T13:55:00Z,40.8,0.0,Fitbit App
2025-12-18T14:00:00Z,21.0,0.0,Fitbit App
2025-12-18T14:05:00Z,24.1,0.0,Fitbit App
2025-12-18T14:10:00Z,22.1,0.0,Fitbit App
2025-12-18T14:15:00Z,29.4,0.0,Fitbit App
2025-12-18T14:20:00Z,42.7,0.0,Fitbit App
2025-12-18T14:25:00Z,45.6,0.0,Fitbit App
2025-12-18T14:30:00Z,36.3,0.0,Fitbit App
2025-12-18T14:35:00Z,29.7,0.0,Fitbit App
2025-12-18T14:40:00Z,29.1,0.0,Fitbit App
2025-12-18T14:45:00Z,32.4,0.0,Fitbit App
2025-12-18T14:50:00Z,34.0,0.0,Fitbit App
2025-12-18T14:55:00Z,66.9,0.0,Fitbit App
2025-12-18T15:00:00Z,51.4,0.0,Fitbit App
2025-12-18T15:10:00Z,97.6,0.0,Fitbit App
2025-12-18T15:15:00Z,76.6,0.0,Fitbit App
2025-12-18T15:20:00Z,65.7,0.0,Fitbit App
2025-12-18T15:25:00Z,88.7,0.0,Fitbit App
2025-12-18T15:30:00Z,48.9,0.0,Fitbit App
2025-12-18T15:40:00Z,72.6,0.0,Fitbit App
2025-12-18T15:45:00Z,66.2,0.0,Fitbit App
2025-12-18T15:50:00Z,80.7,0.0,Fitbit App
2025-12-18T15:55:00Z,73.3,0.0,Fitbit App
2025-12-18T16:00:00Z,54.0,0.0,Fitbit App
2025-12-18T16:05:00Z,43.7,0.0,Fitbit App
2025-12-18T16:10:00Z,40.2,0.0,Fitbit App
2025-12-18T16:15:00Z,45.3,0.0,Fitbit App
2025-12-18T16:20:00Z,41.2,0.0,Fitbit App
2025-12-18T16:25:00Z,61.6,0.0,Fitbit App
2025-12-18T16:30:00Z,63.1,0.0,Fitbit App
2025-12-18T16:35:00Z,59.0,0.0,Fitbit App
2025-12-18T16:40:00Z,32.7,0.0,Fitbit App
2025-12-18T16:45:00Z,64.2,0.0,Fitbit App
2025-12-18T16:50:00Z,77.4,0.0,Fitbit App
2025-12-18T16:55:00Z,83.8,0.0,Fitbit App
2025-12-18T17:00:00Z,56.0,0.0,Fitbit App
2025-12-18T17:05:00Z,47.7,0.0,Fitbit App
2025-12-18T17:10:00Z,38.0,0.0,Fitbit App
2025-12-18T17:15:00Z,44.9,0.0,Fitbit App
2025-12-18T17:20:00Z,54.6,0.0,Fitbit App
2025-12-18T17:25:00Z,104.0,0.0,Fitbit App
2025-12-18T17:30:00Z,85.8,0.0,Fitbit App
2025-12-18T17:35:00Z,68.6,0.0,Fitbit App
2025-12-18T17:40:00Z,59.5,0.0,Fitbit App
2025-12-18T17:45:00Z,53.4,0.0,Fitbit App
2025-12-18T17:50:00Z,62.5,0.0,Fitbit App
2025-12-18T17:55:00Z,69.3,0.0,Fitbit App
2025-12-18T18:00:00Z,62.6,0.0,Fitbit App
2025-12-18T18:05:00Z,57.4,0.0,Fitbit App
2025-12-18T18:10:00Z,100.9,0.0,Fitbit App
2025-12-18T18:15:00Z,92.6,0.0,Fitbit App
2025-12-18T18:20:00Z,90.0,0.0,Fitbit App
2025-12-18T18:30:00Z,79.3,0.0,Fitbit App
2025-12-18T18:35:00Z,85.0,0.0,Fitbit App
2025-12-18T18:40:00Z,73.8,0.0,Fitbit App
2025-12-18T18:45:00Z,50.5,0.0,Fitbit App
2025-12-18T18:50:00Z,27.3,0.0,Fitbit App
2025-12-19T10:05:00Z,68.3,0.0,Fitbit App
2025-12-19T10:10:00Z,63.8,0.0,Fitbit App
2025-12-19T10:15:00Z,49.0,0.0,Fitbit App
2025-12-19T10:20:00Z,53.0,0.0,Fitbit App
2025-12-19T10:25:00Z,55.4,0.0,Fitbit App
2025-12-19T10:30:00Z,60.8,0.0,Fitbit App
2025-12-19T10:35:00Z,53.5,0.0,Fitbit App
2025-12-19T10:40:00Z,51.5,0.0,Fitbit App
2025-12-19T10:45:00Z,50.8,0.0,Fitbit App
2025-12-19T10:55:00Z,75.6,0.0,Fitbit App
2025-12-19T11:00:00Z,70.7,0.0,Fitbit App
2025-12-19T11:05:00Z,54.3,0.0,Fitbit App
2025-12-19T11:10:00Z,45.7,0.0,Fitbit App
2025-12-19T11:15:00Z,49.2,0.0,Fitbit App
2025-12-19T11:20:00Z,50.9,0.0,Fitbit App
2025-12-19T11:25:00Z,50.3,0.0,Fitbit App
2025-12-19T11:30:00Z,59.2,0.0,Fitbit App
2025-12-19T11:35:00Z,59.9,0.0,Fitbit App
2025-12-19T11:40:00Z,83.7,0.0,Fitbit App
2025-12-19T11:45:00Z,96.8,0.0,Fitbit App
2025-12-19T11:50:00Z,98.9,0.0,Fitbit App
2025-12-19T11:55:00Z,95.6,0.0,Fitbit App
2025-12-19T12:00:00Z,70.8,0.0,Fitbit App
2025-12-19T12:05:00Z,35.8,0.0,Fitbit App
2025-12-19T12:10:00Z,36.3,0.0,Fitbit App
2025-12-19T12:15:00Z,30.5,0.0,Fitbit App
2025-12-19T12:20:00Z,33.5,0.0,Fitbit App
2025-12-19T12:25:00Z,37.7,0.0,Fitbit App
2025-12-19T12:30:00Z,45.0,0.0,Fitbit App
2025-12-19T12:35:00Z,20.3,0.0,Fitbit App
2025-12-19T12:55:00Z,50.8,0.0,Fitbit App
2025-12-19T13:00:00Z,49.5,0.0,Fitbit App
2025-12-19T13:05:00Z,58.1,0.0,Fitbit App
2025-12-19T13:10:00Z,57.7,0.0,Fitbit App
2025-12-19T13:15:00Z,52.9,0.0,Fitbit App
2025-12-19T13:20:00Z,54.8,0.0,Fitbit App
2025-12-19T13:25:00Z,79.7,0.0,Fitbit App
2025-12-19T13:30:00Z,109.3,0.0,Fitbit App
2025-12-19T13:35:00Z,85.5,0.0,Fitbit App
2025-12-19T13:40:00Z,80.2,0.0,Fitbit App
2025-12-19T13:45:00Z,101.0,0.0,Fitbit App
2025-12-19T13:50:00Z,99.1,0.0,Fitbit App
2025-12-19T13:55:00Z,103.0,0.0,Fitbit App
2025-12-19T14:00:00Z,82.6,0.0,Fitbit App
2025-12-19T14:05:00Z,70.6,0.0,Fitbit App
2025-12-19T14:10:00Z,91.7,0.0,Fitbit App
2025-12-19T14:15:00Z,46.9,0.0,Fitbit App
2025-12-19T14:20:00Z,91.0,0.0,Fitbit App
2025-12-19T14:25:00Z,120.7,0.0,Fitbit App
2025-12-19T14:30:00Z,116.2,0.0,Fitbit App
2025-12-19T14:35:00Z,100.2,0.0,Fitbit App
2025-12-19T14:40:00Z,120.5,0.0,Fitbit App
2025-12-19T14:45:00Z,116.1,0.0,Fitbit App
2025-12-19T14:50:00Z,111.6,0.0,Fitbit App
2025-12-19T14:55:00Z,120.4,0.0,Fitbit App
2025-12-19T15:10:00Z,159.8,0.0,Fitbit App
2025-12-19T15:15:00Z,90.4,0.0,Fitbit App
2025-12-19T15:20:00Z,83.2,0.0,Fitbit App
2025-12-19T15:25:00Z,84.0,0.0,Fitbit App
2025-12-19T15:30:00Z,88.3,0.0,Fitbit App
2025-12-19T15:35:00Z,71.8,0.0,Fitbit App
2025-12-19T15:40:00Z,104.0,0.0,Fitbit App
2025-12-19T15:45:00Z,120.7,0.0,Fitbit App
2025-12-19T15:50:00Z,112.4,0.0,Fitbit App
2025-12-19T15:55:00Z,123.6,0.0,Fitbit App
2025-12-19T16:00:00Z,128.6,0.0,Fitbit App
2025-12-19T16:05:00Z,93.9,0.0,Fitbit App
2025-12-19T16:10:00Z,142.1,0.0,Fitbit App
2025-12-19T16:15:00Z,147.9,0.0,Fitbit App
2025-12-19T16:20:00Z,157.3,0.0,Fitbit App
2025-12-19T16:25:00Z,134.7,0.0,Fitbit App
2025-12-19T16:30:00Z,142.3,0.0,Fitbit App
2025-12-19T16:35:00Z,126.9,0.0,Fitbit App
2025-12-19T16:40:00Z,135.1,0.0,Fitbit App
2025-12-19T16:55:00Z,105.7,0.0,Fitbit App
2025-12-19T17:00:00Z,68.6,0.0,Fitbit App
2025-12-19T17:05:00Z,116.5,0.0,Fitbit App
2025-12-19T17:10:00Z,113.8,0.0,Fitbit App
2025-12-19T17:15:00Z,101.7,0.0,Fitbit App
2025-12-19T17:20:00Z,112.5,0.0,Fitbit App
2025-12-19T17:25:00Z,122.4,0.0,Fitbit App
2025-12-19T17:30:00Z,109.9,0.0,Fitbit App
2025-12-19T17:35:00Z,116.1,0.0,Fitbit App
2025-12-19T17:40:00Z,130.1,0.0,Fitbit App
2025-12-19T17:45:00Z,111.6,0.0,Fitbit App
2025-12-19T17:55:00Z,104.5,0.0,Fitbit App
2025-12-19T18:00:00Z,114.7,0.0,Fitbit App
2025-12-19T18:05:00Z,106.1,0.0,Fitbit App
2025-12-19T18:10:00Z,104.9,0.0,Fitbit App
2025-12-19T18:20:00Z,90.3,0.0,Fitbit App
2025-12-19T18:25:00Z,90.5,0.0,Fitbit App
2025-12-19T18:30:00Z,84.0,0.0,Fitbit App
2025-12-19T18:35:00Z,73.6,0.0,Fitbit App
2025-12-19T18:40:00Z,81.9,0.0,Fitbit App
2025-12-19T18:45:00Z,106.3,0.0,Fitbit App
2025-12-19T18:50:00Z,111.0,0.0,Fitbit App
2025-12-19T18:55:00Z,116.4,0.0,Fitbit App
2025-12-21T10:30:00Z,56.9,0.0,Fitbit App
2025-12-21T10:35:00Z,58.5,0.0,Fitbit App
2025-12-21T10:40:00Z,54.6,0.0,Fitbit App
2025-12-21T10:45:00Z,61.0,0.0,Fitbit App
2025-12-21T10:50:00Z,58.7,0.0,Fitbit App
2025-12-21T10:55:00Z,55.8,0.0,Fitbit App
2025-12-21T11:00:00Z,58.9,0.0,Fitbit App
2025-12-21T11:05:00Z,69.8,0.0,Fitbit App
2025-12-21T11:10:00Z,83.8,0.0,Fitbit App
2025-12-21T11:15:00Z,96.4,0.0,Fitbit App
2025-12-21T11:20:00Z,100.1,0.0,Fitbit App
2025-12-21T11:25:00Z,100.2,0.0,Fitbit App
2025-12-21T11:30:00Z,116.5,0.0,Fitbit App
2025-12-21T11:35:00Z,100.5,0.0,Fitbit App
2025-12-21T12:25:00Z,78.9,0.0,Fitbit App
2025-12-21T12:30:00Z,64.0,0.0,Fitbit App
2025-12-21T12:35:00Z,62.0,0.0,Fitbit App
2025-12-21T12:40:00Z,63.9,0.0,Fitbit App
2025-12-21T12:45:00Z,67.8,0.0,Fitbit App
2025-12-21T12:50:00Z,47.5,0.0,Fitbit App
2025-12-21T12:55:00Z,44.6,0.0,Fitbit App
2025-12-21T13:00:00Z,54.2,0.0,Fitbit App
