timestamp,rmssd,coverage,low_frequency,high_frequency
2025-10-29T02:20:00,57.603,0.788,1102.618,426.601
2025-10-29T02:25:00,57.112,0.952,1353.884,490.114
2025-10-29T02:30:00,57.699,0.979,605.406,705.59
2025-10-29T02:35:00,74.307,0.93,1826.06,1054.214
2025-10-29T02:40:00,63.416,0.916,460.753,520.556
2025-10-29T02:45:00,55.591,1.004,584.123,591.915
2025-10-29T02:50:00,62.161,0.974,1055.195,776.101
2025-10-29T02:55:00,59.724,0.976,644.675,492.832
2025-10-29T03:00:00,52.715,0.996,733.736,611.802
2025-10-29T03:05:00,59.305,1.002,1556.463,612.071
2025-10-29T03:10:00,46.513,1.005,490.343,404.597
2025-10-29T03:15:00,40.711,1.002,687.907,299.633
2025-10-29T03:20:00,58.165,0.887,4093.61,584.247
2025-10-29T03:25:00,52.05,0.995,1091.918,524.271
2025-10-29T03:30:00,53.402,0.96,2041.596,528.001
2025-10-29T03:35:00,34.087,0.965,1285.614,150.307
2025-10-29T03:40:00,28.199,0.927,864.112,145.515
2025-10-29T03:45:00,27.893,0.953,546.957,107.933
2025-10-29T03:50:00,25.066,0.916,702.287,118.886
2025-10-29T03:55:00,22.617,0.912,860.027,82.539
2025-10-29T04:00:00,15.239,0.932,222.35,30.212
2025-10-29T04:05:00,28.824,0.973,1203.675,314.278
2025-10-29T04:10:00,25.287,0.969,594.02,145.409
2025-10-29T04:15:00,26.266,1.004,289.825,197.124
2025-10-29T04:20:00,34.372,0.944,410.147,251.368
2025-10-29T04:25:00,43.596,0.997,471.563,353.046
2025-10-29T04:30:00,33.427,0.985,275.52,178.897
2025-10-29T04:35:00,49.656,0.824,3759.988,667.925
2025-10-29T04:40:00,43.972,0.961,2073.542,446.237
2025-10-29T04:45:00,49.429,1.002,758.549,631.265
2025-10-29T04:50:00,53.207,1.003,1269.952,693.048
2025-10-29T04:55:00,53.361,0.996,576.408,698.06
2025-10-29T05:00:00,58.901,0.848,538.967,754.872
2025-10-29T05:05:00,42.797,1.004,3392.536,337.138
2025-10-29T05:10:00,40.121,0.987,697.107,277.055
2025-10-29T05:15:00,45.822,0.925,2435.21,425.791
2025-10-29T05:20:00,50.733,0.896,1322.684,610.546
2025-10-29T05:25:00,26.402,0.935,1506.497,104.892
2025-10-29T05:30:00,22.424,0.958,396.592,50.228
2025-10-29T05:40:00,63.9,0.804,2357.388,572.894
2025-10-29T05:45:00,64.872,0.827,3353.943,665.427
2025-10-29T05:50:00,62.558,0.922,2698.882,561.14
2025-10-29T05:55:00,66.034,0.909,1955.329,735.256
2025-10-29T06:00:00,59.1,0.997,999.658,656.728
2025-10-29T06:05:00,59.118,1.004,801.292,598.385
2025-10-29T06:10:00,69.695,0.758,5013.449,449.817
2025-10-29T06:15:00,53.046,1.002,1415.626,433.368
2025-10-29T06:20:00,36.555,1.003,538.678,295.067
2025-10-29T06:25:00,31.401,0.9,709.826,152.243
2025-10-29T06:30:00,40.44,0.913,1340.899,212.68
2025-10-29T06:35:00,45.035,0.912,1558.444,263.547
2025-10-29T06:45:00,67.179,0.908,1659.67,866.058
2025-10-29T06:50:00,62.157,0.939,2195.342,754.11
2025-10-29T06:55:00,62.882,0.855,3189.382,669.389
2025-10-29T07:00:00,75.675,0.973,1793.552,947.2
2025-10-29T07:05:00,63.457,0.988,1008.441,611.98
2025-10-29T07:10:00,57.248,0.95,1456.213,518.789
2025-10-29T07:15:00,53.311,0.993,2614.726,570.161
2025-10-29T07:20:00,47.383,1.004,1038.837,351.838
2025-10-29T07:25:00,76.321,0.789,12429.491,626.681
2025-10-29T07:30:00,77.281,0.971,4080.797,1002.161
2025-10-29T07:35:00,105.237,0.948,11184.381,1906.355
2025-10-29T07:40:00,93.776,0.932,5931.724,1676.471
2025-10-29T07:45:00,78.015,0.974,1989.284,917.466
2025-10-29T07:50:00,71.383,0.862,3942.353,1024.422
