timestamp,rmssd,coverage,low_frequency,high_frequency
2026-01-03T00:20:00,45.443,0.983,599.943,469.949
2026-01-03T00:25:00,51.917,1.006,596.4,600.537
2026-01-03T00:30:00,53.499,0.96,537.525,610.576
2026-01-03T00:35:00,52.072,1.002,545.739,572.884
2026-01-03T00:40:00,53.631,1.005,329.377,584.363
2026-01-03T00:45:00,51.837,0.987,392.987,567.345
2026-01-03T00:50:00,52.319,0.977,580.741,487.532
2026-01-03T00:55:00,60.439,0.941,1235.737,659.064
2026-01-03T01:00:00,51.819,1.005,776.443,679.495
2026-01-03T01:05:00,44.134,0.967,921.918,461.149
2026-01-03T01:10:00,32.851,0.918,1180.737,196.029
2026-01-03T01:15:00,36.011,0.99,992.182,257.507
2026-01-03T01:20:00,43.391,1.004,693.031,404.393
2026-01-03T01:25:00,36.877,1.001,689.164,283.208
2026-01-03T01:30:00,41.898,0.946,421.614,312.095
2026-01-03T01:35:00,45.717,1.005,591.869,363.871
2026-01-03T01:40:00,45.019,1.003,325.573,398.953
2026-01-03T01:45:00,49.278,1.001,582.7,475.923
2026-01-03T01:50:00,45.762,1.005,668.367,478.6
2026-01-03T01:55:00,73.046,0.924,6984.318,1233.528
2026-01-03T02:00:00,74.217,1.001,920.496,959.344
2026-01-03T02:05:00,73.375,0.998,812.424,910.147
2026-01-03T02:10:00,71.589,1.003,609.509,905.066
2026-01-03T02:15:00,65.982,0.876,6490.704,620.792
2026-01-03T02:20:00,40.818,1.005,737.51,331.92
2026-01-03T02:25:00,25.737,0.961,991.527,234.246
2026-01-03T02:40:00,43.146,0.911,1111.904,340.884
2026-01-03T02:45:00,57.26,1.004,802.473,530.294
2026-01-03T02:50:00,51.452,1.005,362.273,461.823
2026-01-03T02:55:00,53.598,1.003,640.581,429.589
2026-01-03T03:00:00,49.01,1.003,382.689,381.884
2026-01-03T03:05:00,53.094,1.002,806.925,510.896
2026-01-03T03:10:00,44.111,0.993,896.7,349.926
2026-01-03T03:15:00,46.719,1.003,954.028,425.566
2026-01-03T03:20:00,51.317,0.918,6590.467,702.137
2026-01-03T03:25:00,47.351,1.004,2297.265,455.617
2026-01-03T03:30:00,50.496,1.003,1230.797,417.339
2026-01-03T03:35:00,31.729,0.968,266.08,143.079
2026-01-03T03:40:00,41.339,0.914,737.119,176.911
2026-01-03T04:00:00,62.222,0.928,1058.615,633.276
2026-01-03T04:05:00,61.983,0.838,886.434,487.126
2026-01-03T04:10:00,65.087,0.949,1744.09,781.328
2026-01-03T04:15:00,59.615,1.004,484.598,592.625
2026-01-03T04:20:00,62.128,0.934,3066.892,844.331
2026-01-03T04:25:00,49.844,1.005,415.629,456.763
2026-01-03T04:30:00,46.311,1.001,651.204,378.91
2026-01-03T04:35:00,47.854,1.004,880.751,456.545
2026-01-03T04:40:00,43.855,1.002,617.115,389.837
2026-01-03T04:45:00,42.102,0.999,770.749,368.436
2026-01-03T04:50:00,42.566,1.002,807.663,365.497
2026-01-03T04:55:00,46.778,0.891,1134.425,405.682
2026-01-03T05:00:00,73.38,0.94,1305.13,775.69
2026-01-03T05:05:00,64.258,0.939,563.508,461.941
2026-01-03T05:10:00,56.871,1.003,2008.621,430.771
2026-01-03T05:15:00,51.301,0.953,1913.41,565.175
2026-01-03T05:20:00,72.635,0.98,1418.033,1035.898
2026-01-03T05:25:00,53.847,0.875,4916.707,602.455
2026-01-03T05:30:00,74.934,0.931,1485.036,1313.29
2026-01-03T05:35:00,57.419,0.943,1017.192,692.084
2026-01-03T05:40:00,42.425,1.006,562.033,275.263
2026-01-03T05:45:00,58.622,0.942,1469.413,481.571
2026-01-03T05:50:00,64.851,1.001,1177.604,682.998
2026-01-03T05:55:00,86.527,0.858,2321.667,1589.145
2026-01-03T06:00:00,84.616,1.001,1193.913,1059.105
2026-01-03T06:05:00,87.021,0.84,4730.522,1063.267
2026-01-03T06:10:00,63.557,0.956,1184.134,659.57
2026-01-03T06:15:00,49.801,0.933,1959.552,562.425
2026-01-03T06:20:00,43.4,0.941,1765.831,245.917
2026-01-03T06:25:00,23.018,0.988,389.822,39.868
2026-01-03T06:30:00,39.03,0.948,2748.932,191.309
2026-01-03T06:35:00,61.034,0.879,4739.669,563.434
2026-01-03T06:40:00,77.328,0.947,1934.898,771.644
2026-01-03T06:45:00,105.421,0.856,2672.906,1637.119
2026-01-03T06:50:00,68.332,1.004,1968.691,820.644
2026-01-03T06:55:00,71.226,1.004,1411.886,670.41
2026-01-03T07:00:00,87.255,0.947,3851.109,1507.59
2026-01-03T07:05:00,79.415,0.977,1108.142,910.933
2026-01-03T07:10:00,82.943,0.968,1632.49,982.998
2026-01-03T07:15:00,85.373,0.906,10275.785,1443.014
2026-01-03T07:20:00,71.743,0.927,3548.253,936.465
2026-01-03T07:25:00,87.344,0.897,2397.601,1182.655
2026-01-03T07:30:00,91.036,0.932,6373.807,1857.341
2026-01-03T07:35:00,82.094,0.869,2427.909,685.018
2026-01-03T07:40:00,82.683,0.984,1970.141,796.376
