timestamp,rmssd,coverage,low_frequency,high_frequency
2025-09-11T00:25:00,55.812,0.952,738.254,589.84
2025-09-11T00:30:00,54.759,0.916,935.471,511.133
2025-09-11T00:35:00,67.237,0.918,807.013,856.728
2025-09-11T00:40:00,79.281,0.943,731.714,1240.978
2025-09-11T00:45:00,70.403,0.974,1581.63,1039.091
2025-09-11T00:50:00,57.252,0.959,628.432,642.683
2025-09-11T00:55:00,67.448,0.981,750.935,1024.563
2025-09-11T01:00:00,68.576,0.955,575.122,752.497
2025-09-11T01:05:00,78.97,1.004,1393.762,1237.651
2025-09-11T01:10:00,79.808,0.899,1370.656,957.388
2025-09-11T01:15:00,55.589,0.995,1755.877,654.516
2025-09-11T01:20:00,41.832,1.006,1644.872,290.757
2025-09-11T01:25:00,32.927,0.902,1872.554,277.106
2025-09-11T01:30:00,56.958,0.939,932.918,542.423
2025-09-11T01:35:00,76.684,0.896,1836.501,789.943
2025-09-11T01:40:00,70.671,0.96,835.175,792.991
2025-09-11T01:45:00,63.743,0.994,700.468,650.802
2025-09-11T01:50:00,69.765,0.987,900.726,762.274
2025-09-11T01:55:00,69.425,0.991,1656.243,867.622
2025-09-11T02:00:00,68.837,0.963,943.345,717.899
2025-09-11T02:05:00,67.015,0.904,756.732,843.538
2025-09-11T02:10:00,63.748,1.004,1356.787,681.727
2025-09-11T02:15:00,67.313,1.0,1029.397,916.396
2025-09-11T02:20:00,56.337,0.995,838.34,536.165
2025-09-11T02:25:00,93.902,0.871,6102.616,1975.192
2025-09-11T02:30:00,69.442,0.957,5081.632,821.207
2025-09-11T02:35:00,47.676,0.978,978.613,426.077
2025-09-11T02:40:00,48.982,0.931,2116.594,426.405
2025-09-11T02:45:00,53.853,0.954,1243.108,628.566
2025-09-11T02:50:00,68.155,0.866,4651.503,789.746
2025-09-11T02:55:00,63.081,0.997,1624.612,609.739
2025-09-11T03:00:00,63.242,1.005,1053.306,774.761
2025-09-11T03:05:00,71.021,0.919,3190.874,788.728
2025-09-11T03:10:00,96.613,0.934,1477.897,1467.238
2025-09-11T03:15:00,98.068,0.977,1419.597,1470.441
2025-09-11T03:20:00,91.836,0.929,1098.771,1409.288
2025-09-11T03:25:00,90.253,0.918,2719.65,1034.839
2025-09-11T03:30:00,110.272,1.001,4075.966,2085.476
2025-09-11T03:35:00,110.982,1.004,1402.514,1523.604
2025-09-11T03:40:00,98.142,0.883,9872.843,1013.852
2025-09-11T03:45:00,75.838,1.005,2627.142,905.311
2025-09-11T03:50:00,82.183,0.958,791.142,806.869
2025-09-11T03:55:00,74.617,0.702,1743.55,532.669
2025-09-11T04:00:00,89.526,0.905,12647.141,996.936
2025-09-11T04:05:00,75.933,0.924,10683.872,732.655
2025-09-11T04:10:00,72.564,1.003,4249.183,734.691
2025-09-11T04:15:00,66.641,0.943,1647.786,570.257
2025-09-11T04:20:00,57.116,0.929,2858.477,635.296
2025-09-11T04:25:00,42.724,0.896,2130.746,262.561
2025-09-11T04:30:00,76.618,0.978,2175.181,707.336
2025-09-11T04:35:00,66.745,0.878,3030.747,771.822
2025-09-11T04:40:00,50.991,0.729,2182.807,304.851
2025-09-11T04:45:00,66.639,1.003,3425.502,796.06
2025-09-11T04:50:00,80.756,0.936,1627.221,1107.896
2025-09-11T04:55:00,73.748,0.981,3317.571,783.52
2025-09-11T05:00:00,60.349,0.989,1289.054,568.824
2025-09-11T05:05:00,68.66,1.005,2386.115,620.983
2025-09-11T05:10:00,64.514,0.974,1363.656,706.325
2025-09-11T05:15:00,70.768,0.975,1038.923,699.269
2025-09-11T05:20:00,70.186,0.863,3833.12,821.148
2025-09-11T05:25:00,102.794,0.899,4680.131,1780.829
2025-09-11T05:30:00,91.346,1.002,2535.256,1228.639
2025-09-11T05:35:00,71.41,0.876,3346.937,638.501
2025-09-11T05:40:00,71.617,1.003,2601.94,984.884
2025-09-11T05:45:00,58.286,0.768,3876.23,462.097
2025-09-11T05:50:00,49.422,0.732,1865.975,466.288
2025-09-11T05:55:00,60.014,0.88,3348.365,857.403
2025-09-11T06:00:00,65.16,0.977,2325.631,869.863
2025-09-11T06:05:00,56.23,0.962,1991.56,421.108
2025-09-11T06:10:00,56.468,0.71,3215.534,267.01
2025-09-11T06:15:00,90.518,0.939,3604.279,1394.133
2025-09-11T06:20:00,95.945,0.929,3183.422,1508.321
2025-09-11T06:25:00,79.997,0.963,3525.201,1009.439
2025-09-11T06:30:00,81.63,0.953,1314.307,758.904
2025-09-11T06:35:00,75.856,0.956,1385.848,920.1
2025-09-11T06:40:00,92.031,0.752,4824.459,1079.772
2025-09-11T06:45:00,66.205,0.909,4569.873,822.7
