timestamp,rmssd,coverage,low_frequency,high_frequency
2025-10-16T00:15:00,66.914,0.983,707.756,1059.472
2025-10-16T00:20:00,76.507,0.705,987.954,558.292
2025-10-16T00:25:00,81.134,0.932,5113.355,1089.053
2025-10-16T00:35:00,79.395,0.998,1256.921,1075.006
2025-10-16T00:45:00,54.579,0.998,540.639,499.963
2025-10-16T00:50:00,64.342,1.004,374.292,633.711
2025-10-16T00:55:00,59.803,1.004,612.347,555.207
2025-10-16T01:00:00,64.165,1.001,351.168,711.992
2025-10-16T01:05:00,71.501,1.005,518.608,989.599
2025-10-16T01:10:00,77.663,1.003,416.882,1045.17
2025-10-16T01:15:00,68.511,0.999,366.767,643.483
2025-10-16T01:20:00,84.974,0.991,729.554,1360.234
2025-10-16T01:25:00,69.307,1.004,506.693,759.885
2025-10-16T01:30:00,76.467,1.002,748.689,979.001
2025-10-16T01:40:00,77.9,0.951,1457.342,1041.466
2025-10-16T01:45:00,67.316,1.006,561.256,734.575
2025-10-16T01:50:00,97.521,0.803,1936.636,1438.374
2025-10-16T01:55:00,91.332,0.821,4406.932,1006.184
2025-10-16T02:00:00,97.783,0.857,5387.992,1683.848
2025-10-16T02:05:00,84.916,1.007,1090.555,811.873
2025-10-16T02:10:00,80.091,0.992,782.253,862.685
2025-10-16T02:15:00,103.402,1.002,1015.41,1754.099
2025-10-16T02:20:00,92.07,0.924,7356.233,1616.847
2025-10-16T02:25:00,85.43,1.0,2831.827,1322.102
2025-10-16T02:30:00,73.317,0.965,2640.248,1155.813
2025-10-16T02:35:00,48.076,0.981,861.056,455.811
2025-10-16T02:45:00,66.191,0.874,1641.125,922.276
2025-10-16T02:50:00,53.805,0.974,2098.466,375.111
2025-10-16T02:55:00,93.523,0.876,1912.952,1231.497
2025-10-16T03:00:00,93.599,0.986,2037.761,1523.583
2025-10-16T03:05:00,109.874,0.955,1394.827,2028.568
2025-10-16T03:10:00,134.985,0.962,902.332,3043.438
2025-10-16T03:15:00,111.006,0.953,587.977,1680.411
2025-10-16T03:20:00,167.008,1.004,453.184,4325.902
2025-10-16T03:25:00,151.442,0.978,747.443,3570.333
2025-10-16T03:30:00,121.687,0.942,2710.628,2143.198
2025-10-16T03:35:00,109.737,1.001,1014.395,2498.862
2025-10-16T03:40:00,109.093,1.005,953.003,1710.516
2025-10-16T03:45:00,122.193,0.992,2338.235,2352.565
2025-10-16T03:50:00,113.963,1.005,1160.427,1967.112
2025-10-16T03:55:00,124.959,0.894,986.515,2295.137
2025-10-16T04:00:00,128.124,0.914,4458.036,2216.818
2025-10-16T04:05:00,112.604,0.94,15453.95,2777.82
2025-10-16T04:10:00,79.612,0.989,2673.426,1044.339
2025-10-16T04:15:00,110.113,0.909,1664.485,2716.015
2025-10-16T04:20:00,100.74,0.961,2397.614,1611.458
2025-10-16T04:25:00,101.376,0.987,1238.443,1598.271
2025-10-16T04:30:00,99.946,0.737,9034.526,1362.997
2025-10-16T04:35:00,90.939,0.934,1753.028,1155.154
2025-10-16T04:40:00,99.05,1.0,1280.84,1084.191
2025-10-16T04:45:00,87.667,0.958,1736.45,1142.086
2025-10-16T04:50:00,102.583,1.004,840.339,1609.109
2025-10-16T04:55:00,109.598,1.0,1451.773,1767.712
2025-10-16T05:00:00,111.928,0.923,2707.462,1875.821
2025-10-16T05:05:00,140.455,1.007,2479.189,3033.391
2025-10-16T05:10:00,174.192,0.946,1446.036,4243.465
2025-10-16T05:15:00,120.577,0.778,1803.926,1561.138
2025-10-16T05:20:00,89.426,0.911,1180.294,678.575
2025-10-16T05:25:00,75.979,0.931,1753.088,1044.941
2025-10-16T05:45:00,127.656,0.862,1683.035,2424.376
2025-10-16T05:50:00,132.636,0.931,4363.94,2447.868
2025-10-16T05:55:00,120.65,0.976,2239.673,2421.35
2025-10-16T06:00:00,119.012,1.005,886.884,1824.376
2025-10-16T06:05:00,149.991,1.002,3571.431,3625.83
2025-10-16T06:10:00,122.547,1.005,1091.161,1714.9
2025-10-16T06:15:00,123.964,0.915,904.602,2186.828
2025-10-16T06:20:00,105.41,0.954,2412.717,1338.343
2025-10-16T06:25:00,134.83,0.942,3880.319,2381.455
2025-10-16T06:30:00,132.812,0.897,2578.064,2265.353
2025-10-16T06:35:00,83.513,0.869,5316.829,1061.464
2025-10-16T06:40:00,71.78,0.979,3594.593,903.475
