timestamp,rmssd,coverage,low_frequency,high_frequency
2025-11-27T00:05:00,78.293,0.968,1016.839,1294.761
2025-11-27T00:10:00,67.477,1.0,549.995,1031.83
2025-11-27T00:15:00,71.698,0.958,1176.404,1306.778
2025-11-27T00:20:00,70.161,0.996,722.733,1096.198
2025-11-27T00:25:00,70.707,1.004,895.824,968.95
2025-11-27T00:30:00,76.173,1.001,429.027,1121.834
2025-11-27T00:35:00,81.151,1.002,873.657,1476.198
2025-11-27T00:40:00,79.643,1.004,779.213,1087.884
2025-11-27T00:45:00,80.16,1.004,927.658,1352.79
2025-11-27T00:50:00,76.144,0.856,1017.72,910.381
2025-11-27T00:55:00,33.894,0.979,683.547,162.065
2025-11-27T01:00:00,29.748,1.001,1002.51,186.841
2025-11-27T01:05:00,40.164,0.941,512.063,390.438
2025-11-27T01:10:00,97.046,0.902,3466.857,1805.759
2025-11-27T01:15:00,91.759,0.933,757.056,1385.277
2025-11-27T01:20:00,91.795,0.999,776.351,1539.658
2025-11-27T01:25:00,73.33,0.975,1535.183,914.825
2025-11-27T01:45:00,75.957,1.004,1279.924,1117.928
2025-11-27T01:50:00,99.396,0.891,1743.739,1567.085
2025-11-27T01:55:00,69.29,1.003,1456.871,930.697
2025-11-27T02:00:00,48.32,0.893,570.679,450.115
2025-11-27T02:05:00,65.969,0.937,1541.295,674.586
2025-11-27T02:10:00,67.378,0.883,1656.384,828.398
2025-11-27T02:15:00,53.286,1.002,1165.465,589.869
2025-11-27T02:20:00,57.005,0.966,743.842,511.652
2025-11-27T02:25:00,60.063,0.928,891.652,597.175
2025-11-27T02:30:00,63.951,1.003,1864.669,705.07
2025-11-27T02:35:00,55.82,1.003,547.297,538.484
2025-11-27T02:40:00,77.699,0.773,5074.939,1018.212
2025-11-27T02:45:00,77.605,0.964,1019.686,1129.458
2025-11-27T02:50:00,82.819,0.872,1462.723,846.464
2025-11-27T03:05:00,84.362,1.003,888.693,990.812
2025-11-27T03:10:00,92.015,1.004,2072.209,1374.747
2025-11-27T03:15:00,80.616,1.0,1579.944,910.58
2025-11-27T03:20:00,78.487,1.002,661.555,878.444
2025-11-27T03:25:00,64.712,1.006,1091.12,772.81
2025-11-27T03:30:00,69.317,0.851,1409.819,522.959
2025-11-27T03:35:00,83.752,0.982,2571.408,1274.781
2025-11-27T03:40:00,50.409,0.897,903.103,399.906
2025-11-27T03:45:00,37.886,0.977,1054.071,223.998
2025-11-27T03:50:00,37.364,0.95,3834.793,246.233
2025-11-27T03:55:00,46.957,0.888,1467.634,411.52
2025-11-27T04:00:00,80.363,0.925,1915.133,1092.963
2025-11-27T04:05:00,58.792,0.959,2163.109,527.574
2025-11-27T04:10:00,62.182,0.911,2233.166,750.64
2025-11-27T04:15:00,76.742,0.971,906.967,764.687
2025-11-27T04:20:00,77.428,0.986,2249.153,1076.128
2025-11-27T04:25:00,76.343,1.001,1612.932,948.16
2025-11-27T04:30:00,76.058,0.986,430.263,840.257
2025-11-27T04:35:00,66.874,1.006,1278.191,772.167
2025-11-27T04:40:00,74.719,0.91,3364.038,1074.437
2025-11-27T04:45:00,72.53,1.003,1350.499,1242.819
2025-11-27T04:50:00,73.199,0.99,1976.134,896.295
2025-11-27T04:55:00,70.89,0.885,3114.538,796.237
2025-11-27T05:00:00,59.705,0.755,2274.269,436.29
2025-11-27T05:05:00,31.753,0.972,463.857,145.328
2025-11-27T05:10:00,83.387,0.91,1920.879,1279.925
2025-11-27T05:15:00,62.088,0.907,2063.777,555.729
2025-11-27T05:20:00,31.729,0.929,886.033,91.405
2025-11-27T05:25:00,76.234,0.924,1068.49,679.189
2025-11-27T05:30:00,49.873,0.957,2823.593,440.848
2025-11-27T05:35:00,76.371,0.951,3019.171,770.421
2025-11-27T05:40:00,86.648,0.929,2326.995,919.571
2025-11-27T05:45:00,100.544,0.998,533.992,1644.065
2025-11-27T05:50:00,101.812,0.978,1656.95,2075.064
2025-11-27T05:55:00,60.735,1.001,916.448,699.747
2025-11-27T06:00:00,65.28,0.939,4048.923,783.914
2025-11-27T06:05:00,59.309,1.0,839.537,633.605
2025-11-27T06:10:00,66.029,1.002,867.59,766.267
2025-11-27T06:15:00,73.934,0.993,1507.641,713.478
2025-11-27T06:20:00,69.081,1.006,832.203,757.731
2025-11-27T06:25:00,62.098,0.987,692.428,651.451
2025-11-27T06:35:00,98.088,0.983,1858.264,1504.625
2025-11-27T06:40:00,66.573,0.939,1621.645,641.801
2025-11-27T06:50:00,114.638,0.873,3052.904,2221.631
2025-11-27T06:55:00,92.437,0.983,2249.477,1392.311
2025-11-27T07:00:00,76.61,0.962,1807.066,1026.154
2025-11-27T07:05:00,113.931,0.813,6952.277,1359.624
2025-11-27T07:10:00,87.996,0.821,4735.163,882.915
2025-11-27T07:20:00,109.381,0.782,4658.722,1035.251
2025-11-27T07:30:00,105.864,0.719,4318.951,816.167
