timestamp,rmssd,coverage,low_frequency,high_frequency
2025-09-09T00:00:00,81.329,0.959,2406.117,1231.813
2025-09-09T00:05:00,94.178,1.005,1177.786,1534.237
2025-09-09T00:10:00,98.628,0.998,972.146,1802.323
2025-09-09T00:20:00,98.25,0.881,3789.456,1955.448
2025-09-09T00:25:00,55.874,0.93,956.67,517.887
2025-09-09T00:30:00,83.545,0.908,1722.245,1670.166
2025-09-09T00:35:00,110.061,1.001,612.05,2551.336
2025-09-09T00:40:00,110.613,0.998,544.339,2600.855
2025-09-09T00:45:00,118.623,1.004,407.03,2775.874
2025-09-09T00:50:00,120.325,1.004,734.495,2766.431
2025-09-09T00:55:00,116.877,1.004,942.307,2412.221
2025-09-09T01:00:00,113.569,0.934,1249.783,2553.132
2025-09-09T01:05:00,83.27,0.908,2371.911,1064.641
2025-09-09T01:10:00,73.899,0.996,851.871,937.74
2025-09-09T01:15:00,77.273,0.998,2493.674,991.157
2025-09-09T01:20:00,96.751,0.917,9875.336,1671.003
2025-09-09T01:25:00,99.184,0.869,2192.09,1262.321
2025-09-09T01:30:00,118.436,0.938,9437.693,2573.346
2025-09-09T01:35:00,97.637,0.973,1861.907,1554.911
2025-09-09T01:40:00,35.97,0.965,845.714,236.189
2025-09-09T01:45:00,47.492,0.95,2124.841,411.577
2025-09-09T01:50:00,57.768,0.909,1830.103,629.742
2025-09-09T02:00:00,65.189,0.868,1542.004,670.947
2025-09-09T02:05:00,68.417,0.987,488.363,814.192
2025-09-09T02:10:00,103.032,1.002,1006.271,2330.748
2025-09-09T02:15:00,91.339,0.999,675.088,1111.464
2025-09-09T02:20:00,104.374,1.003,1190.818,1965.17
2025-09-09T02:25:00,85.999,0.987,644.889,1249.29
2025-09-09T02:30:00,96.242,0.964,2382.91,1628.02
2025-09-09T02:35:00,116.354,0.901,4033.638,1575.775
2025-09-09T02:40:00,124.058,0.936,4126.683,2645.077
2025-09-09T02:45:00,121.42,0.937,2652.325,2285.126
2025-09-09T02:50:00,107.147,0.883,5013.717,2196.254
2025-09-09T02:55:00,86.673,0.784,3231.111,1090.627
2025-09-09T03:00:00,79.089,0.982,2596.815,755.538
2025-09-09T03:10:00,111.837,0.922,3509.217,2379.296
2025-09-09T03:15:00,105.523,1.002,1007.49,1940.891
2025-09-09T03:20:00,109.388,0.921,1849.24,1891.739
2025-09-09T03:25:00,102.19,0.783,8783.382,1348.838
2025-09-09T03:30:00,87.006,1.003,1922.832,1338.495
2025-09-09T03:35:00,79.591,0.789,1735.316,1021.465
2025-09-09T03:40:00,80.24,0.849,9384.143,721.34
2025-09-09T03:45:00,116.514,0.862,6066.712,2002.245
2025-09-09T03:50:00,124.186,0.986,5543.005,2618.314
2025-09-09T03:55:00,125.716,0.94,6951.947,2443.751
2025-09-09T04:00:00,141.305,0.891,6937.463,3001.118
2025-09-09T04:05:00,103.802,0.71,11212.001,1065.894
2025-09-09T04:10:00,83.978,0.979,4766.684,1269.287
2025-09-09T04:15:00,76.014,0.949,2876.068,710.646
2025-09-09T04:20:00,49.501,1.003,2753.867,579.151
2025-09-09T04:25:00,98.509,0.878,1875.436,1078.366
2025-09-09T04:30:00,197.74,0.894,11198.002,5876.912
2025-09-09T04:35:00,113.645,0.993,1642.231,1547.583
2025-09-09T04:40:00,104.179,0.947,3586.555,997.799
2025-09-09T04:45:00,131.568,0.952,7290.865,1819.397
2025-09-09T04:50:00,65.192,1.007,1748.654,585.101
2025-09-09T04:55:00,49.724,0.903,3336.271,325.418
2025-09-09T05:00:00,102.456,0.798,4544.15,1394.289
2025-09-09T05:05:00,139.275,1.005,4269.497,3203.618
2025-09-09T05:10:00,157.904,0.973,2555.263,3014.582
2025-09-09T05:15:00,152.078,1.001,1630.379,2889.385
2025-09-09T05:20:00,170.879,1.005,1224.753,2684.991
2025-09-09T05:25:00,148.739,0.991,1739.851,3688.247
2025-09-09T05:30:00,166.142,1.007,1275.858,3391.319
2025-09-09T05:35:00,157.475,0.955,1613.45,3558.115
2025-09-09T05:40:00,169.791,0.867,5323.726,4464.168
2025-09-09T05:45:00,128.657,1.002,3694.05,2604.541
2025-09-09T05:50:00,142.669,0.93,2454.166,2923.945
2025-09-09T05:55:00,137.12,0.963,2928.85,2142.282
2025-09-09T06:00:00,132.048,0.922,3431.428,1907.509
2025-09-09T06:05:00,120.882,0.887,10273.96,2042.758
2025-09-09T06:10:00,157.041,0.942,4084.155,2845.679
2025-09-09T06:15:00,143.182,0.917,3441.157,2581.298
2025-09-09T06:20:00,147.626,0.828,3573.562,2702.706
2025-09-09T06:25:00,116.232,0.882,3816.469,2387.677
2025-09-09T06:30:00,114.084,0.995,3596.062,2211.914
2025-09-09T06:35:00,112.175,1.0,2224.539,2233.384
2025-09-09T06:40:00,98.37,0.708,5339.697,1645.063
2025-09-09T06:50:00,118.295,0.723,1590.965,1690.668
2025-09-09T06:55:00,113.427,0.923,2466.047,1754.645
2025-09-09T07:00:00,94.464,0.935,7019.867,1189.06
2025-09-09T07:05:00,134.893,0.919,6781.988,2938.149
2025-09-09T07:10:00,114.145,0.823,6439.199,2104.198
2025-09-09T07:15:00,128.243,0.942,3975.494,2285.075
2025-09-09T07:20:00,134.383,0.924,5215.84,2476.367
2025-09-09T07:25:00,67.881,0.942,4588.362,769.83
2025-09-09T07:30:00,71.133,1.004,1814.946,875.328
2025-09-09T07:35:00,72.94,0.964,5117.967,455.578
2025-09-09T07:40:00,117.227,0.859,2816.028,1637.753
2025-09-09T07:45:00,120.121,0.895,1632.4,2617.576
2025-09-09T07:50:00,113.881,0.991,4209.338,1713.74
2025-09-09T07:55:00,101.721,0.987,1557.704,1472.772
