timestamp,rmssd,coverage,low_frequency,high_frequency
2025-12-15T00:05:00,122.963,0.948,1168.543,1889.338
2025-12-15T00:10:00,141.633,0.877,5010.928,2931.959
2025-12-15T00:15:00,112.321,0.974,1205.317,1793.376
2025-12-15T00:20:00,126.834,0.879,655.815,1892.295
2025-12-15T00:25:00,108.597,0.951,1243.395,2046.779
2025-12-15T00:30:00,94.654,1.006,431.119,1493.843
2025-12-15T00:35:00,107.248,1.004,1060.766,2021.956
2025-12-15T00:40:00,103.58,1.001,893.432,1589.024
2025-12-15T00:45:00,102.7,0.994,807.397,1979.977
2025-12-15T00:50:00,85.722,0.993,1336.122,1434.327
2025-12-15T00:55:00,85.059,0.926,1070.201,1394.343
2025-12-15T01:00:00,76.283,0.946,2157.235,796.682
2025-12-15T01:05:00,69.097,0.96,738.731,692.761
2025-12-15T01:10:00,58.779,0.907,774.896,591.428
2025-12-15T01:15:00,66.77,1.002,721.014,586.953
2025-12-15T01:20:00,63.971,1.005,421.513,720.975
2025-12-15T01:25:00,72.098,1.002,580.291,1002.514
2025-12-15T01:30:00,68.834,1.005,823.472,1055.838
2025-12-15T01:35:00,78.84,1.002,485.604,1041.161
2025-12-15T01:40:00,63.342,1.002,335.779,742.452
2025-12-15T01:45:00,80.008,0.964,1333.645,1104.907
2025-12-15T01:50:00,68.794,0.839,4171.39,550.479
2025-12-15T01:55:00,62.078,0.992,667.693,663.056
2025-12-15T02:00:00,79.726,0.853,5118.602,799.367
2025-12-15T02:05:00,68.579,0.876,11987.137,1008.392
2025-12-15T02:10:00,63.256,1.005,2670.694,864.125
2025-12-15T02:15:00,72.49,0.977,2283.174,1062.683
2025-12-15T02:20:00,82.666,0.747,6152.065,836.961
2025-12-15T02:25:00,90.657,0.921,6278.344,1211.057
2025-12-15T02:30:00,76.901,0.955,3774.814,888.171
2025-12-15T02:40:00,101.983,1.005,768.591,1420.803
2025-12-15T02:45:00,84.884,1.003,1546.974,1080.526
2025-12-15T02:50:00,89.743,0.998,736.399,934.083
2025-12-15T02:55:00,94.675,1.002,1257.999,1104.995
2025-12-15T03:00:00,97.224,1.005,772.388,1820.965
2025-12-15T03:05:00,79.03,0.902,12873.524,878.014
2025-12-15T03:10:00,59.664,0.96,1908.351,523.781
2025-12-15T03:15:00,32.312,0.941,1468.008,157.344
2025-12-15T03:35:00,85.6,0.957,5923.222,1480.719
2025-12-15T03:40:00,89.0,0.87,2738.745,1226.553
2025-12-15T03:45:00,102.562,1.004,1223.985,1476.235
2025-12-15T03:50:00,85.294,1.004,344.482,1137.57
2025-12-15T03:55:00,85.124,0.98,982.465,1125.218
2025-12-15T04:00:00,87.568,1.005,1201.095,1685.208
2025-12-15T04:05:00,88.698,0.985,464.563,1066.844
2025-12-15T04:10:00,92.416,0.934,928.017,1234.161
2025-12-15T04:15:00,98.967,0.958,1238.082,1616.813
2025-12-15T04:20:00,95.73,1.005,1052.634,1505.928
2025-12-15T04:25:00,91.699,1.004,431.594,1269.722
2025-12-15T04:30:00,94.289,1.002,363.377,1386.649
2025-12-15T04:35:00,88.824,0.755,791.509,1285.553
2025-12-15T04:40:00,84.141,0.879,2405.962,1058.934
2025-12-15T04:45:00,97.12,0.939,4137.741,1972.586
2025-12-15T04:50:00,54.894,0.948,2006.502,411.583
2025-12-15T05:00:00,107.953,0.895,3420.694,1451.526
2025-12-15T05:05:00,107.807,0.922,2253.056,1070.546
2025-12-15T05:10:00,89.682,0.784,1773.037,1257.002
2025-12-15T05:15:00,76.851,0.831,3283.148,600.925
2025-12-15T05:20:00,112.483,0.974,2805.48,2506.026
2025-12-15T05:25:00,120.37,0.946,2062.08,2173.751
2025-12-15T05:30:00,108.496,1.004,2262.996,1757.142
2025-12-15T05:35:00,107.606,0.99,1310.704,1517.846
2025-12-15T05:40:00,106.728,1.0,737.787,1416.613
2025-12-15T05:45:00,97.259,0.988,859.012,1267.79
2025-12-15T05:50:00,104.34,0.986,1864.505,1536.414
2025-12-15T05:55:00,92.193,0.848,2819.776,947.07
2025-12-15T06:00:00,76.112,1.004,529.31,960.093
2025-12-15T06:05:00,92.807,1.003,926.37,1727.039
2025-12-15T06:10:00,108.958,0.842,6142.339,2264.447
2025-12-15T06:15:00,102.809,0.947,2526.239,1677.266
2025-12-15T06:20:00,80.556,0.945,2613.527,930.534
2025-12-15T06:30:00,99.586,0.925,4078.052,1562.362
2025-12-15T06:45:00,107.102,0.794,3942.782,1219.636
2025-12-15T06:50:00,140.049,0.955,2888.435,4476.112
2025-12-15T06:55:00,164.794,0.932,3724.167,5087.593
2025-12-15T07:00:00,109.44,0.965,4415.032,1673.206
2025-12-15T07:05:00,127.517,0.961,4073.884,2908.648
2025-12-15T07:10:00,115.336,0.874,985.617,1758.243
2025-12-15T07:15:00,79.36,0.997,1595.087,1065.176
2025-12-15T07:20:00,116.342,0.975,2169.111,2324.95
2025-12-15T07:25:00,111.433,1.005,2635.389,2025.204
2025-12-15T07:30:00,110.757,0.88,7225.882,3529.781
2025-12-15T07:40:00,89.414,0.903,2187.629,925.593
2025-12-15T07:45:00,88.724,0.92,4878.082,1248.355
2025-12-15T07:50:00,58.755,0.958,1026.222,434.875
2025-12-15T07:55:00,61.545,0.934,2044.637,699.683
2025-12-15T08:00:00,78.832,0.893,3779.497,1061.194
