timestamp,rmssd,coverage,low_frequency,high_frequency
2026-01-18T01:05:00,27.114,0.949,234.398,232.902
2026-01-18T01:10:00,29.701,0.93,182.542,236.207
2026-01-18T01:15:00,29.255,0.925,180.826,200.392
2026-01-18T01:20:00,28.3,0.919,74.071,224.149
2026-01-18T01:25:00,26.979,0.942,117.482,183.999
2026-01-18T01:30:00,27.306,0.966,194.72,206.267
2026-01-18T01:35:00,27.547,0.99,90.951,210.686
2026-01-18T01:40:00,19.767,0.963,83.636,109.554
2026-01-18T01:45:00,18.81,0.962,120.216,119.073
2026-01-18T01:50:00,122.304,1.005,1025.857,3333.108
2026-01-18T01:55:00,30.81,1.001,173.594,304.642
2026-01-18T02:00:00,32.928,1.001,159.204,336.4
2026-01-18T02:05:00,29.989,1.004,95.705,290.031
2026-01-18T02:10:00,27.639,0.995,56.314,216.141
2026-01-18T02:15:00,26.619,1.001,62.034,192.762
2026-01-18T02:20:00,18.466,0.955,684.77,79.058
2026-01-18T02:25:00,10.226,1.002,144.618,18.86
2026-01-18T02:30:00,11.721,0.957,86.311,37.808
2026-01-18T02:35:00,18.099,0.974,170.39,83.004
2026-01-18T02:40:00,23.729,0.93,121.138,184.081
2026-01-18T02:45:00,17.216,0.998,58.807,93.664
2026-01-18T02:50:00,17.152,1.0,42.414,76.478
2026-01-18T02:55:00,17.699,1.005,69.402,84.968
2026-01-18T03:00:00,24.843,0.874,825.725,218.669
2026-01-18T03:05:00,18.592,0.979,197.417,84.451
2026-01-18T03:10:00,13.333,0.996,381.071,44.746
2026-01-18T03:15:00,18.576,0.906,286.041,76.213
2026-01-18T03:20:00,17.091,1.001,162.258,70.028
2026-01-18T03:25:00,17.112,1.004,281.263,59.296
2026-01-18T03:30:00,19.249,0.939,287.689,109.292
2026-01-18T03:35:00,22.474,1.003,287.486,168.645
2026-01-18T03:40:00,18.684,1.003,76.45,109.386
2026-01-18T03:45:00,24.122,0.966,535.472,137.345
2026-01-18T03:50:00,20.448,1.003,222.151,114.852
2026-01-18T03:55:00,24.93,0.979,1149.49,169.38
2026-01-18T04:00:00,29.854,0.961,677.462,198.146
2026-01-18T04:05:00,31.374,0.954,1517.995,195.514
2026-01-18T04:10:00,14.239,0.965,234.561,41.485
2026-01-18T04:15:00,18.143,0.989,223.079,86.83
2026-01-18T04:20:00,17.308,0.957,509.311,64.049
2026-01-18T04:25:00,17.22,0.902,231.897,75.622
2026-01-18T04:30:00,56.031,0.926,505.687,1118.966
2026-01-18T04:35:00,36.941,0.984,554.152,445.553
2026-01-18T04:40:00,29.544,1.003,185.894,197.484
2026-01-18T04:45:00,28.996,1.004,312.511,198.117
2026-01-18T04:50:00,29.471,0.994,362.293,233.475
2026-01-18T04:55:00,30.866,0.992,537.544,222.915
2026-01-18T05:00:00,30.795,0.976,283.234,233.215
2026-01-18T05:05:00,33.068,1.005,283.715,297.398
2026-01-18T05:10:00,32.386,1.002,360.512,253.396
2026-01-18T05:15:00,33.698,0.831,559.754,206.356
2026-01-18T05:20:00,51.066,0.98,3394.1,758.798
2026-01-18T05:25:00,21.978,1.004,576.909,99.456
2026-01-18T05:30:00,40.459,0.896,1249.704,351.963
2026-01-18T05:35:00,40.043,0.97,2676.393,431.57
2026-01-18T05:40:00,46.146,0.937,1677.013,583.609
2026-01-18T05:45:00,47.816,0.986,961.448,681.42
2026-01-18T05:50:00,75.482,0.825,8217.17,865.372
2026-01-18T05:55:00,53.505,0.96,1733.831,798.04
2026-01-18T06:00:00,61.781,0.809,6237.395,1158.77
2026-01-18T06:05:00,62.141,0.845,5653.448,428.248
2026-01-18T06:10:00,55.414,0.92,5120.178,837.296
2026-01-18T06:15:00,52.169,0.929,4086.686,544.159
2026-01-18T06:20:00,54.793,0.954,4641.825,614.513
2026-01-18T06:30:00,39.903,0.982,2078.947,381.693
2026-01-18T06:35:00,13.579,1.001,629.055,26.575
2026-01-18T06:40:00,11.824,1.002,342.88,21.44
2026-01-18T06:45:00,14.322,0.965,341.568,31.309
2026-01-18T06:50:00,29.752,0.918,1204.165,166.331
2026-01-18T06:55:00,30.688,0.928,1511.628,308.738
2026-01-18T07:00:00,25.957,0.973,648.065,148.299
2026-01-18T07:05:00,28.348,0.996,1215.101,179.676
2026-01-18T07:10:00,23.099,0.989,725.183,124.677
2026-01-18T07:15:00,28.953,0.987,857.585,250.525
2026-01-18T07:20:00,33.594,1.002,1115.8,256.583
2026-01-18T07:25:00,32.579,0.984,619.033,223.692
2026-01-18T07:30:00,28.174,1.0,629.389,295.894
2026-01-18T07:35:00,41.518,0.724,5782.539,828.465
