timestamp,rmssd,coverage,low_frequency,high_frequency
2025-09-06T00:00:00,37.275,0.937,1352.556,280.331
2025-09-06T00:05:00,36.198,0.986,434.074,359.601
2025-09-06T00:10:00,35.3,0.907,323.193,287.128
2025-09-06T00:15:00,41.664,0.989,779.424,361.383
2025-09-06T00:20:00,38.124,1.001,461.239,417.451
2025-09-06T00:25:00,37.78,0.857,347.187,395.248
2025-09-06T00:30:00,56.634,1.0,3048.7,778.862
2025-09-06T00:35:00,43.282,1.002,1375.554,524.771
2025-09-06T00:40:00,39.828,0.985,503.139,413.619
2025-09-06T00:45:00,39.807,1.004,760.101,462.072
2025-09-06T00:50:00,41.206,1.001,535.742,325.24
2025-09-06T00:55:00,49.494,0.902,506.23,597.809
2025-09-06T01:00:00,65.662,0.98,3141.362,1050.411
2025-09-06T01:05:00,54.258,0.992,1629.186,661.985
2025-09-06T01:10:00,25.794,0.945,349.869,166.959
2025-09-06T01:15:00,23.682,0.887,408.376,139.238
2025-09-06T01:20:00,52.342,0.956,892.408,520.229
2025-09-06T01:25:00,52.416,0.97,559.313,418.275
2025-09-06T01:30:00,61.025,1.002,760.986,610.706
2025-09-06T01:35:00,54.757,0.985,338.962,498.357
2025-09-06T01:40:00,56.232,1.001,441.688,597.868
2025-09-06T01:45:00,62.154,1.006,852.799,850.154
2025-09-06T01:50:00,57.06,0.797,439.819,516.646
2025-09-06T02:00:00,52.688,0.968,1088.28,496.767
2025-09-06T02:05:00,61.353,0.998,1443.373,736.087
2025-09-06T02:10:00,88.012,0.864,10295.974,2835.462
2025-09-06T02:15:00,83.372,0.979,1631.703,1132.489
2025-09-06T02:20:00,94.928,0.952,3882.849,1879.413
2025-09-06T02:25:00,50.548,0.987,825.575,530.356
2025-09-06T02:30:00,45.389,0.94,1542.787,364.379
2025-09-06T02:35:00,54.596,0.901,1219.548,535.276
2025-09-06T02:40:00,83.209,0.956,1244.918,1295.646
2025-09-06T02:45:00,77.339,1.002,457.849,941.281
2025-09-06T02:50:00,83.841,0.988,892.909,821.95
2025-09-06T02:55:00,76.69,0.988,247.279,952.986
2025-09-06T03:00:00,106.349,0.915,2842.351,1616.256
2025-09-06T03:05:00,93.222,0.916,2027.283,1204.857
2025-09-06T03:10:00,84.067,0.936,786.198,1027.006
2025-09-06T03:15:00,102.848,1.006,2322.437,1370.755
2025-09-06T03:20:00,100.976,1.002,1800.195,1368.914
2025-09-06T03:25:00,96.757,0.954,1137.952,1272.991
2025-09-06T03:30:00,99.158,0.904,1106.254,1290.784
2025-09-06T03:35:00,109.904,0.854,8460.087,1583.808
2025-09-06T03:40:00,77.941,0.963,3000.311,890.137
2025-09-06T03:45:00,71.328,0.897,4645.207,528.626
2025-09-06T03:50:00,55.238,0.937,1346.727,345.844
2025-09-06T03:55:00,70.767,0.878,3878.775,773.996
2025-09-06T04:00:00,85.791,0.965,2834.894,1376.812
2025-09-06T04:05:00,69.21,0.919,1752.503,892.776
2025-09-06T04:10:00,64.456,0.972,1334.434,1258.935
2025-09-06T04:15:00,74.0,0.951,582.264,953.106
2025-09-06T04:20:00,71.754,0.98,649.31,751.819
2025-09-06T04:25:00,63.087,0.989,406.914,552.271
2025-09-06T04:30:00,66.971,1.004,409.106,622.27
2025-09-06T04:35:00,65.784,0.989,840.86,764.865
2025-09-06T04:40:00,90.551,0.844,2803.877,1084.257
2025-09-06T04:45:00,96.982,1.001,1294.534,1833.552
2025-09-06T04:50:00,98.19,0.926,2038.818,1672.991
2025-09-06T04:55:00,86.667,0.847,1386.16,1037.098
2025-09-06T05:00:00,81.504,0.89,2628.521,1118.838
2025-09-06T05:05:00,71.878,0.933,3025.251,806.396
2025-09-06T05:10:00,58.933,0.963,847.025,534.01
2025-09-06T05:15:00,58.385,0.976,1837.874,483.11
2025-09-06T05:20:00,49.746,0.862,4254.416,223.068
2025-09-06T05:25:00,52.291,0.945,1591.381,314.144
2025-09-06T23:10:00,69.717,0.984,646.565,873.816
2025-09-06T23:15:00,84.09,0.884,1180.649,1309.202
2025-09-06T23:20:00,80.429,0.965,1403.207,1195.956
2025-09-06T23:25:00,84.765,0.99,775.01,1675.926
2025-09-06T23:30:00,84.312,0.975,792.043,1550.509
2025-09-06T23:35:00,93.92,0.902,1792.874,1665.659
2025-09-06T23:40:00,106.845,0.986,1413.753,2056.298
2025-09-06T23:45:00,95.621,1.004,782.6,1689.266
2025-09-06T23:50:00,90.438,1.007,844.632,1823.661
2025-09-06T23:55:00,85.668,0.984,621.873,1413.114
