timestamp,rmssd,coverage,low_frequency,high_frequency
2025-10-01T00:00:00,64.608,0.965,321.719,613.428
2025-10-01T00:05:00,80.813,0.981,433.502,1179.514
2025-10-01T00:10:00,70.848,0.976,413.951,761.315
2025-10-01T00:15:00,80.193,0.998,670.099,1272.186
2025-10-01T00:20:00,79.941,0.985,1271.297,786.779
2025-10-01T00:25:00,82.904,1.002,920.26,1069.197
2025-10-01T00:30:00,90.342,0.923,1560.602,1233.93
2025-10-01T00:35:00,112.304,0.896,1130.977,1982.382
2025-10-01T00:40:00,80.986,1.003,1188.21,1351.778
2025-10-01T00:45:00,75.671,0.906,725.638,1178.15
2025-10-01T00:50:00,66.893,1.004,984.396,1086.265
2025-10-01T00:55:00,59.217,0.991,1151.316,739.045
2025-10-01T01:00:00,92.694,0.962,556.749,1731.024
2025-10-01T01:05:00,103.52,1.002,544.196,1612.968
2025-10-01T01:10:00,92.924,1.004,621.894,1506.583
2025-10-01T01:15:00,98.063,0.977,616.448,1429.469
2025-10-01T01:20:00,101.494,0.91,1768.311,1600.202
2025-10-01T01:25:00,84.1,0.913,8663.967,1087.396
2025-10-01T01:30:00,76.079,0.984,2337.791,1132.59
2025-10-01T01:35:00,77.469,1.003,1966.302,1236.332
2025-10-01T01:40:00,92.273,0.985,2559.599,1656.392
2025-10-01T01:45:00,68.381,0.96,1924.163,443.635
2025-10-01T01:50:00,86.183,0.944,1816.309,1201.204
2025-10-01T01:55:00,80.14,0.916,2288.952,1124.056
2025-10-01T02:00:00,74.664,1.002,1342.76,1099.148
2025-10-01T02:05:00,84.987,0.93,5076.994,1029.549
2025-10-01T02:10:00,91.237,0.978,1512.125,1574.385
2025-10-01T02:15:00,89.803,0.989,1212.87,1355.605
2025-10-01T03:10:00,84.788,0.994,1267.644,1021.936
2025-10-01T03:15:00,105.967,0.949,1527.001,1808.833
2025-10-01T03:20:00,127.516,0.924,4056.375,2534.327
2025-10-01T03:25:00,116.064,0.899,1563.837,2779.235
2025-10-01T03:30:00,98.795,0.955,2858.148,1619.028
2025-10-01T03:35:00,95.949,0.909,1162.5,1373.412
2025-10-01T03:40:00,81.633,0.95,2401.78,1114.641
2025-10-01T03:45:00,108.191,0.956,1425.157,1900.933
2025-10-01T03:50:00,88.71,0.944,6274.812,1199.555
2025-10-01T03:55:00,93.203,0.89,2044.664,1341.426
2025-10-01T04:00:00,91.08,1.005,1778.164,1500.238
2025-10-01T04:05:00,88.996,0.953,3756.698,1461.749
2025-10-01T04:10:00,78.569,0.996,1181.282,1069.402
2025-10-01T04:15:00,85.182,1.004,2615.169,1342.327
2025-10-01T04:25:00,81.658,0.944,3509.344,1482.949
2025-10-01T04:30:00,41.959,0.981,1578.341,328.448
2025-10-01T04:45:00,93.358,0.859,3491.421,1069.624
2025-10-01T04:50:00,87.67,1.003,2660.22,1474.997
2025-10-01T05:05:00,95.597,0.91,4025.214,1320.604
2025-10-01T05:10:00,75.376,0.931,771.943,925.111
2025-10-01T05:15:00,73.575,0.986,1241.349,1078.897
2025-10-01T05:20:00,90.742,0.848,1764.704,950.568
2025-10-01T05:45:00,97.048,0.881,7876.319,1260.666
2025-10-01T05:50:00,81.75,0.86,6918.292,845.382
2025-10-01T05:55:00,80.314,0.917,4609.491,868.573
2025-10-01T06:00:00,72.252,0.927,4190.796,917.245
2025-10-01T06:10:00,114.277,0.93,3946.683,2323.941
2025-10-01T06:15:00,89.369,0.983,5208.54,1195.247
2025-10-01T06:20:00,101.005,0.946,4234.614,1435.609
2025-10-01T06:25:00,74.081,0.95,5077.32,810.48
2025-10-01T06:30:00,111.56,0.86,11107.398,2005.911
2025-10-01T06:35:00,102.711,0.967,2633.707,1175.647
2025-10-01T06:40:00,109.858,0.883,6572.46,1450.239
2025-10-01T06:45:00,96.191,0.962,1710.432,1317.075
2025-10-01T23:50:00,82.953,0.934,1157.636,912.795
2025-10-01T23:55:00,114.047,0.979,1559.987,2228.827
